"";"inst_all";"V2"
"9629";"https://openalex.org/I129235615";2
"9630";"https://openalex.org/I1293612202";1
"9631";"https://openalex.org/I12970578";3
"9632";"https://openalex.org/I129734738";1
"9633";"https://openalex.org/I1302368450";2
"9634";"https://openalex.org/I1308126019";5
"9635";"https://openalex.org/I1308524038";3
"9636";"https://openalex.org/I1309362793";1
"9637";"https://openalex.org/I1321305853";11
"9638";"https://openalex.org/I1321649718";4
"9639";"https://openalex.org/I1331374319";1
"9640";"https://openalex.org/I1340891466";1
"9641";"https://openalex.org/I1343028186";3
"9642";"https://openalex.org/I1343180700";1
"9643";"https://openalex.org/I136930763";2
"9644";"https://openalex.org/I138595864";2
"9645";"https://openalex.org/I143685665";3
"9646";"https://openalex.org/I144428437";2
"9647";"https://openalex.org/I145402516";1
"9648";"https://openalex.org/I147727580";2
"9649";"https://openalex.org/I149899117";5
"9650";"https://openalex.org/I158376284";1
"9651";"https://openalex.org/I158509141";11
"9652";"https://openalex.org/I166182418";2
"9653";"https://openalex.org/I167751958";1
"9654";"https://openalex.org/I16820183";1
"9655";"https://openalex.org/I169689159";8
"9656";"https://openalex.org/I171241948";10
"9657";"https://openalex.org/I172656520";1
"9658";"https://openalex.org/I176861719";4
"9659";"https://openalex.org/I17721919";1
"9660";"https://openalex.org/I183053808";1
"9661";"https://openalex.org/I18489884";1
"9662";"https://openalex.org/I184903800";1
"9663";"https://openalex.org/I187272911";2
"9664";"https://openalex.org/I189772984";5
"9665";"https://openalex.org/I191247993";2
"9666";"https://openalex.org/I200065832";1
"9667";"https://openalex.org/I201713289";1
"9668";"https://openalex.org/I205944377";1
"9669";"https://openalex.org/I208899625";1
"9670";"https://openalex.org/I2252078561";2
"9671";"https://openalex.org/I230604491";18
"9672";"https://openalex.org/I250481426";4
"9673";"https://openalex.org/I251854046";1
"9674";"https://openalex.org/I254029264";1
"9675";"https://openalex.org/I2540865";2
"9676";"https://openalex.org/I267592682";4
"9677";"https://openalex.org/I268072154";1
"9678";"https://openalex.org/I2799285397";2
"9679";"https://openalex.org/I2799448187";1
"9680";"https://openalex.org/I2799491702";2
"9681";"https://openalex.org/I2799703513";5
"9682";"https://openalex.org/I2799810450";4
"9683";"https://openalex.org/I2799976611";1
"9684";"https://openalex.org/I2800056074";5
"9685";"https://openalex.org/I2800273996";1
"9686";"https://openalex.org/I2800389475";2
"9687";"https://openalex.org/I2800405606";4
"9688";"https://openalex.org/I2800664555";1
"9689";"https://openalex.org/I2800703586";1
"9690";"https://openalex.org/I2800940302";2
"9691";"https://openalex.org/I2800979572";1
"9692";"https://openalex.org/I2801107848";1
"9693";"https://openalex.org/I2801228662";2
"9694";"https://openalex.org/I2801244131";3
"9695";"https://openalex.org/I2801250486";1
"9696";"https://openalex.org/I2801259928";2
"9697";"https://openalex.org/I2801313472";11
"9698";"https://openalex.org/I2801502816";1
"9699";"https://openalex.org/I2801518522";1
"9700";"https://openalex.org/I2801518579";1
"9701";"https://openalex.org/I2801623213";1
"9702";"https://openalex.org/I2801702882";1
"9703";"https://openalex.org/I2801797538";2
"9704";"https://openalex.org/I2801952686";4
"9705";"https://openalex.org/I2802076133";4
"9706";"https://openalex.org/I2802487185";5
"9707";"https://openalex.org/I2802497816";8
"9708";"https://openalex.org/I2802576581";1
"9709";"https://openalex.org/I2802641067";1
"9710";"https://openalex.org/I2802827828";1
"9711";"https://openalex.org/I2802828525";3
"9712";"https://openalex.org/I2802864460";1
"9713";"https://openalex.org/I2802948906";1
"9714";"https://openalex.org/I2803004145";1
"9715";"https://openalex.org/I2803094215";2
"9716";"https://openalex.org/I28166907";3
"9717";"https://openalex.org/I29236304";3
"9718";"https://openalex.org/I3006985408";1
"9719";"https://openalex.org/I3019103622";1
"9720";"https://openalex.org/I302099661";2
"9721";"https://openalex.org/I3129323158";1
"9722";"https://openalex.org/I3129549910";1
"9723";"https://openalex.org/I3130505705";1
"9724";"https://openalex.org/I3130965127";2
"9725";"https://openalex.org/I3131019336";1
"9726";"https://openalex.org/I3131387778";4
"9727";"https://openalex.org/I3131862621";1
"9728";"https://openalex.org/I3131873961";2
"9729";"https://openalex.org/I3132061591";1
"9730";"https://openalex.org/I32246829";2
"9731";"https://openalex.org/I32956416";2
"9732";"https://openalex.org/I4210086335";1
"9733";"https://openalex.org/I4210086780";3
"9734";"https://openalex.org/I4210086864";2
"9735";"https://openalex.org/I4210086869";1
"9736";"https://openalex.org/I4210086877";1
"9737";"https://openalex.org/I4210086920";1
"9738";"https://openalex.org/I4210087039";6
"9739";"https://openalex.org/I4210087330";1
"9740";"https://openalex.org/I4210087349";3
"9741";"https://openalex.org/I4210088449";2
"9742";"https://openalex.org/I4210088504";1
"9743";"https://openalex.org/I4210088668";16
"9744";"https://openalex.org/I4210088710";1
"9745";"https://openalex.org/I4210088792";2
"9746";"https://openalex.org/I4210089612";2
"9747";"https://openalex.org/I4210089749";1
"9748";"https://openalex.org/I4210090401";1
"9749";"https://openalex.org/I4210090489";2
"9750";"https://openalex.org/I4210090784";1
"9751";"https://openalex.org/I4210090844";1
"9752";"https://openalex.org/I4210091876";1
"9753";"https://openalex.org/I4210092375";2
"9754";"https://openalex.org/I4210092703";1
"9755";"https://openalex.org/I4210092744";4
"9756";"https://openalex.org/I4210093022";2
"9757";"https://openalex.org/I4210093352";1
"9758";"https://openalex.org/I4210093667";1
"9759";"https://openalex.org/I4210093934";1
"9760";"https://openalex.org/I4210094037";2
"9761";"https://openalex.org/I4210094136";2
"9762";"https://openalex.org/I4210094543";1
"9763";"https://openalex.org/I4210094647";2
"9764";"https://openalex.org/I4210094652";3
"9765";"https://openalex.org/I4210094658";3
"9766";"https://openalex.org/I4210095207";1
"9767";"https://openalex.org/I4210096014";1
"9768";"https://openalex.org/I4210096294";1
"9769";"https://openalex.org/I4210096323";1
"9770";"https://openalex.org/I4210097530";1
"9771";"https://openalex.org/I4210097697";2
"9772";"https://openalex.org/I4210097939";1
"9773";"https://openalex.org/I4210098112";6
"9774";"https://openalex.org/I4210098121";2
"9775";"https://openalex.org/I4210098205";2
"9776";"https://openalex.org/I4210098259";1
"9777";"https://openalex.org/I4210098369";1
"9778";"https://openalex.org/I4210099098";1
"9779";"https://openalex.org/I4210099383";2
"9780";"https://openalex.org/I4210099662";1
"9781";"https://openalex.org/I4210099996";6
"9782";"https://openalex.org/I4210100385";2
"9783";"https://openalex.org/I4210100390";3
"9784";"https://openalex.org/I4210100636";1
"9785";"https://openalex.org/I4210100689";5
"9786";"https://openalex.org/I4210100742";1
"9787";"https://openalex.org/I4210100770";1
"9788";"https://openalex.org/I4210102758";1
"9789";"https://openalex.org/I4210103209";1
"9790";"https://openalex.org/I4210103524";2
"9791";"https://openalex.org/I4210103986";3
"9792";"https://openalex.org/I4210104153";1
"9793";"https://openalex.org/I4210104593";2
"9794";"https://openalex.org/I4210104680";1
"9795";"https://openalex.org/I4210105028";1
"9796";"https://openalex.org/I4210105221";2
"9797";"https://openalex.org/I4210106701";2
"9798";"https://openalex.org/I4210106709";1
"9799";"https://openalex.org/I4210107311";1
"9800";"https://openalex.org/I4210107443";3
"9801";"https://openalex.org/I4210107837";1
"9802";"https://openalex.org/I4210108345";1
"9803";"https://openalex.org/I4210108453";2
"9804";"https://openalex.org/I4210108708";1
"9805";"https://openalex.org/I4210108968";1
"9806";"https://openalex.org/I4210109367";1
"9807";"https://openalex.org/I4210109584";1
"9808";"https://openalex.org/I4210109605";3
"9809";"https://openalex.org/I4210111179";3
"9810";"https://openalex.org/I4210111369";1
"9811";"https://openalex.org/I4210111400";5
"9812";"https://openalex.org/I4210111458";1
"9813";"https://openalex.org/I4210112194";1
"9814";"https://openalex.org/I4210112314";1
"9815";"https://openalex.org/I4210112527";1
"9816";"https://openalex.org/I4210112634";2
"9817";"https://openalex.org/I4210113269";1
"9818";"https://openalex.org/I4210113397";3
"9819";"https://openalex.org/I4210114214";3
"9820";"https://openalex.org/I4210114506";1
"9821";"https://openalex.org/I4210114963";3
"9822";"https://openalex.org/I4210115082";4
"9823";"https://openalex.org/I4210115584";1
"9824";"https://openalex.org/I4210115739";2
"9825";"https://openalex.org/I4210116536";1
"9826";"https://openalex.org/I4210116551";1
"9827";"https://openalex.org/I4210116806";4
"9828";"https://openalex.org/I4210117052";1
"9829";"https://openalex.org/I4210117083";1
"9830";"https://openalex.org/I4210117142";1
"9831";"https://openalex.org/I4210117382";1
"9832";"https://openalex.org/I4210118547";1
"9833";"https://openalex.org/I4210118772";2
"9834";"https://openalex.org/I4210118898";1
"9835";"https://openalex.org/I4210119050";1
"9836";"https://openalex.org/I4210119313";2
"9837";"https://openalex.org/I4210119482";1
"9838";"https://openalex.org/I4210119662";1
"9839";"https://openalex.org/I4210120266";3
"9840";"https://openalex.org/I4210120283";1
"9841";"https://openalex.org/I4210120395";2
"9842";"https://openalex.org/I4210120584";2
"9843";"https://openalex.org/I4210120676";1
"9844";"https://openalex.org/I4210120810";4
"9845";"https://openalex.org/I4210120928";1
"9846";"https://openalex.org/I4210121009";1
"9847";"https://openalex.org/I4210121440";2
"9848";"https://openalex.org/I4210121532";9
"9849";"https://openalex.org/I4210121602";2
"9850";"https://openalex.org/I4210121775";5
"9851";"https://openalex.org/I4210121958";3
"9852";"https://openalex.org/I4210122081";1
"9853";"https://openalex.org/I4210122091";1
"9854";"https://openalex.org/I4210122358";3
"9855";"https://openalex.org/I4210122470";1
"9856";"https://openalex.org/I4210122724";2
"9857";"https://openalex.org/I4210122798";3
"9858";"https://openalex.org/I4210122970";1
"9859";"https://openalex.org/I4210123161";3
"9860";"https://openalex.org/I4210123225";1
"9861";"https://openalex.org/I4210123366";1
"9862";"https://openalex.org/I4210123392";3
"9863";"https://openalex.org/I4210123606";1
"9864";"https://openalex.org/I4210123805";1
"9865";"https://openalex.org/I4210123907";1
"9866";"https://openalex.org/I4210124129";1
"9867";"https://openalex.org/I4210124598";1
"9868";"https://openalex.org/I4210124956";1
"9869";"https://openalex.org/I4210125249";2
"9870";"https://openalex.org/I4210125316";1
"9871";"https://openalex.org/I4210125346";1
"9872";"https://openalex.org/I4210125681";1
"9873";"https://openalex.org/I4210126078";3
"9874";"https://openalex.org/I4210126099";2
"9875";"https://openalex.org/I4210126530";1
"9876";"https://openalex.org/I4210126753";1
"9877";"https://openalex.org/I4210126929";2
"9878";"https://openalex.org/I4210126947";1
"9879";"https://openalex.org/I4210127297";1
"9880";"https://openalex.org/I4210127373";1
"9881";"https://openalex.org/I4210127487";2
"9882";"https://openalex.org/I4210127722";1
"9883";"https://openalex.org/I4210128208";1
"9884";"https://openalex.org/I4210128399";1
"9885";"https://openalex.org/I4210128461";2
"9886";"https://openalex.org/I4210128584";2
"9887";"https://openalex.org/I4210129602";2
"9888";"https://openalex.org/I4210129767";1
"9889";"https://openalex.org/I4210130081";1
"9890";"https://openalex.org/I4210130959";2
"9891";"https://openalex.org/I4210131030";1
"9892";"https://openalex.org/I4210131342";2
"9893";"https://openalex.org/I4210131853";1
"9894";"https://openalex.org/I4210131988";1
"9895";"https://openalex.org/I4210132097";2
"9896";"https://openalex.org/I4210132292";1
"9897";"https://openalex.org/I4210132596";1
"9898";"https://openalex.org/I4210133029";2
"9899";"https://openalex.org/I4210133201";1
"9900";"https://openalex.org/I4210133369";10
"9901";"https://openalex.org/I4210133425";1
"9902";"https://openalex.org/I4210133642";1
"9903";"https://openalex.org/I4210134135";4
"9904";"https://openalex.org/I4210134649";1
"9905";"https://openalex.org/I4210134771";1
"9906";"https://openalex.org/I4210135653";1
"9907";"https://openalex.org/I4210135738";1
"9908";"https://openalex.org/I4210136184";1
"9909";"https://openalex.org/I4210136189";1
"9910";"https://openalex.org/I4210137396";4
"9911";"https://openalex.org/I4210137435";2
"9912";"https://openalex.org/I4210138061";1
"9913";"https://openalex.org/I4210138685";1
"9914";"https://openalex.org/I4210139155";1
"9915";"https://openalex.org/I4210139239";2
"9916";"https://openalex.org/I4210139717";1
"9917";"https://openalex.org/I4210140031";1
"9918";"https://openalex.org/I4210140372";1
"9919";"https://openalex.org/I4210140564";1
"9920";"https://openalex.org/I4210140874";2
"9921";"https://openalex.org/I4210141524";1
"9922";"https://openalex.org/I4210141583";1
"9923";"https://openalex.org/I4210141937";7
"9924";"https://openalex.org/I4210142036";1
"9925";"https://openalex.org/I4210142139";2
"9926";"https://openalex.org/I4210142220";1
"9927";"https://openalex.org/I4210142409";1
"9928";"https://openalex.org/I4210142661";1
"9929";"https://openalex.org/I4210142730";1
"9930";"https://openalex.org/I4210142748";1
"9931";"https://openalex.org/I4210142771";1
"9932";"https://openalex.org/I4210142801";1
"9933";"https://openalex.org/I4210142893";1
"9934";"https://openalex.org/I4210142920";1
"9935";"https://openalex.org/I4210143018";1
"9936";"https://openalex.org/I4210143071";9
"9937";"https://openalex.org/I4210143075";1
"9938";"https://openalex.org/I4210143256";1
"9939";"https://openalex.org/I4210143702";1
"9940";"https://openalex.org/I4210143900";4
"9941";"https://openalex.org/I4210144301";1
"9942";"https://openalex.org/I4210144888";8
"9943";"https://openalex.org/I4210145102";2
"9944";"https://openalex.org/I4210145166";1
"9945";"https://openalex.org/I4210145863";1
"9946";"https://openalex.org/I4210146030";1
"9947";"https://openalex.org/I4210146223";2
"9948";"https://openalex.org/I4210146364";3
"9949";"https://openalex.org/I4210147455";1
"9950";"https://openalex.org/I4210148639";2
"9951";"https://openalex.org/I4210148739";1
"9952";"https://openalex.org/I4210148768";1
"9953";"https://openalex.org/I4210149245";1
"9954";"https://openalex.org/I4210149416";1
"9955";"https://openalex.org/I4210149727";2
"9956";"https://openalex.org/I4210150150";1
"9957";"https://openalex.org/I4210150320";2
"9958";"https://openalex.org/I4210150415";2
"9959";"https://openalex.org/I4210150479";3
"9960";"https://openalex.org/I4210150707";1
"9961";"https://openalex.org/I4210151611";3
"9962";"https://openalex.org/I4210151914";1
"9963";"https://openalex.org/I4210151980";1
"9964";"https://openalex.org/I4210151987";5
"9965";"https://openalex.org/I4210152232";1
"9966";"https://openalex.org/I4210153665";1
"9967";"https://openalex.org/I4210153776";3
"9968";"https://openalex.org/I4210153792";1
"9969";"https://openalex.org/I4210153948";2
"9970";"https://openalex.org/I4210154041";1
"9971";"https://openalex.org/I4210154315";1
"9972";"https://openalex.org/I4210154937";1
"9973";"https://openalex.org/I4210155045";1
"9974";"https://openalex.org/I4210155116";3
"9975";"https://openalex.org/I4210155383";1
"9976";"https://openalex.org/I4210155462";3
"9977";"https://openalex.org/I4210155731";1
"9978";"https://openalex.org/I4210155769";1
"9979";"https://openalex.org/I4210155900";4
"9980";"https://openalex.org/I4210156264";1
"9981";"https://openalex.org/I4210156404";5
"9982";"https://openalex.org/I4210156790";1
"9983";"https://openalex.org/I4210156825";1
"9984";"https://openalex.org/I4210156869";1
"9985";"https://openalex.org/I4210157214";1
"9986";"https://openalex.org/I4210157393";1
"9987";"https://openalex.org/I4210158179";1
"9988";"https://openalex.org/I4210159243";1
"9989";"https://openalex.org/I4210161060";1
"9990";"https://openalex.org/I4210161627";1
"9991";"https://openalex.org/I4210161853";2
"9992";"https://openalex.org/I4210162782";1
"9993";"https://openalex.org/I4210162808";1
"9994";"https://openalex.org/I4210162962";1
"9995";"https://openalex.org/I4210163111";16
"9996";"https://openalex.org/I4210164922";1
"9997";"https://openalex.org/I4210165505";1
"9998";"https://openalex.org/I4210165514";1
"9999";"https://openalex.org/I4210166754";4
"10000";"https://openalex.org/I4210166862";1
"10001";"https://openalex.org/I4210167188";4
"10002";"https://openalex.org/I4242118";1
"10003";"https://openalex.org/I42894916";3
"10004";"https://openalex.org/I43267033";3
"10005";"https://openalex.org/I43480833";4
"10006";"https://openalex.org/I45029084";5
"10007";"https://openalex.org/I47658575";3
"10008";"https://openalex.org/I5209920";1
"10009";"https://openalex.org/I52218309";1
"10010";"https://openalex.org/I52510681";3
"10011";"https://openalex.org/I53620714";3
"10012";"https://openalex.org/I56165029";1
"10013";"https://openalex.org/I58048189";3
"10014";"https://openalex.org/I58089638";1
"10015";"https://openalex.org/I60200437";4
"10016";"https://openalex.org/I64838667";2
"10017";"https://openalex.org/I69416788";4
"10018";"https://openalex.org/I69759363";1
"10019";"https://openalex.org/I70844379";1
"10020";"https://openalex.org/I77432436";2
"10021";"https://openalex.org/I78801874";1
"10022";"https://openalex.org/I78927796";2
"10023";"https://openalex.org/I84009706";1
"10024";"https://openalex.org/I86310350";3
"10025";"https://openalex.org/I869194970";1
"10026";"https://openalex.org/I915211651";2
"10027";"https://openalex.org/I918821925";2
"10028";"https://openalex.org/I93393672";1
"10029";"https://openalex.org/I94062374";7
"10030";"https://openalex.org/I94422183";1
"10031";"https://openalex.org/I97429440";1
"10032";"https://openalex.org/I99364266";3
"10033";"https://openalex.org/I10926426";1
"10034";"https://openalex.org/I109570744";1
"10035";"https://openalex.org/I110217816";2
"10036";"https://openalex.org/I11947397";1
"10037";"https://openalex.org/I127439422";1
"10038";"https://openalex.org/I128409426";2
"10039";"https://openalex.org/I1289142772";1
"10040";"https://openalex.org/I1301952750";1
"10041";"https://openalex.org/I1305418528";2
"10042";"https://openalex.org/I1320473756";4
"10043";"https://openalex.org/I1325290502";1
"10044";"https://openalex.org/I1325784139";1
"10045";"https://openalex.org/I1327553481";4
"10046";"https://openalex.org/I1335490905";1
"10047";"https://openalex.org/I1341604212";1
"10048";"https://openalex.org/I138025133";1
"10049";"https://openalex.org/I139290333";2
"10050";"https://openalex.org/I154202486";5
"10051";"https://openalex.org/I154526488";7
"10052";"https://openalex.org/I179759924";1
"10053";"https://openalex.org/I180810085";5
"10054";"https://openalex.org/I19231517";1
"10055";"https://openalex.org/I19926482";3
"10056";"https://openalex.org/I201298700";1
"10057";"https://openalex.org/I204275683";2
"10058";"https://openalex.org/I206040828";1
"10059";"https://openalex.org/I230269253";3
"10060";"https://openalex.org/I233754661";1
"10061";"https://openalex.org/I266678185";2
"10062";"https://openalex.org/I2799272722";1
"10063";"https://openalex.org/I2799306724";1
"10064";"https://openalex.org/I2799552245";3
"10065";"https://openalex.org/I2799663519";2
"10066";"https://openalex.org/I2799759729";1
"10067";"https://openalex.org/I2799838188";3
"10068";"https://openalex.org/I2800051651";1
"10069";"https://openalex.org/I2800260114";1
"10070";"https://openalex.org/I2800327333";1
"10071";"https://openalex.org/I2800365227";2
"10072";"https://openalex.org/I2800585909";1
"10073";"https://openalex.org/I2800644482";3
"10074";"https://openalex.org/I2801030728";2
"10075";"https://openalex.org/I2801277386";1
"10076";"https://openalex.org/I2801863437";1
"10077";"https://openalex.org/I2801888349";1
"10078";"https://openalex.org/I2801940349";1
"10079";"https://openalex.org/I2802351361";1
"10080";"https://openalex.org/I2802517405";1
"10081";"https://openalex.org/I2802692842";1
"10082";"https://openalex.org/I3130456415";2
"10083";"https://openalex.org/I3130807960";2
"10084";"https://openalex.org/I3132423142";1
"10085";"https://openalex.org/I319272996";2
"10086";"https://openalex.org/I36085230";1
"10087";"https://openalex.org/I385303915";3
"10088";"https://openalex.org/I39804081";1
"10089";"https://openalex.org/I4038911";1
"10090";"https://openalex.org/I4210085886";2
"10091";"https://openalex.org/I4210085920";5
"10092";"https://openalex.org/I4210085944";3
"10093";"https://openalex.org/I4210086797";1
"10094";"https://openalex.org/I4210087320";2
"10095";"https://openalex.org/I4210087632";1
"10096";"https://openalex.org/I4210087940";1
"10097";"https://openalex.org/I4210090690";7
"10098";"https://openalex.org/I4210090861";1
"10099";"https://openalex.org/I4210090941";1
"10100";"https://openalex.org/I4210091032";1
"10101";"https://openalex.org/I4210091481";5
"10102";"https://openalex.org/I4210092141";1
"10103";"https://openalex.org/I4210092162";1
"10104";"https://openalex.org/I4210092225";1
"10105";"https://openalex.org/I4210093138";1
"10106";"https://openalex.org/I4210093425";1
"10107";"https://openalex.org/I4210096066";1
"10108";"https://openalex.org/I4210097159";2
"10109";"https://openalex.org/I4210097213";1
"10110";"https://openalex.org/I4210097888";1
"10111";"https://openalex.org/I4210098440";1
"10112";"https://openalex.org/I4210099310";2
"10113";"https://openalex.org/I4210100130";1
"10114";"https://openalex.org/I4210100384";2
"10115";"https://openalex.org/I4210101452";1
"10116";"https://openalex.org/I4210101529";1
"10117";"https://openalex.org/I4210103155";2
"10118";"https://openalex.org/I4210103541";5
"10119";"https://openalex.org/I4210106036";1
"10120";"https://openalex.org/I4210106108";12
"10121";"https://openalex.org/I4210106392";4
"10122";"https://openalex.org/I4210107741";1
"10123";"https://openalex.org/I4210108676";1
"10124";"https://openalex.org/I4210109678";1
"10125";"https://openalex.org/I4210111464";1
"10126";"https://openalex.org/I4210112052";2
"10127";"https://openalex.org/I4210112337";1
"10128";"https://openalex.org/I4210112832";2
"10129";"https://openalex.org/I4210113430";4
"10130";"https://openalex.org/I4210114178";1
"10131";"https://openalex.org/I4210115485";1
"10132";"https://openalex.org/I4210115733";2
"10133";"https://openalex.org/I4210116506";1
"10134";"https://openalex.org/I4210117391";1
"10135";"https://openalex.org/I4210118279";4
"10136";"https://openalex.org/I4210119062";1
"10137";"https://openalex.org/I4210120777";1
"10138";"https://openalex.org/I4210121557";1
"10139";"https://openalex.org/I4210122940";4
"10140";"https://openalex.org/I4210124211";1
"10141";"https://openalex.org/I4210124450";1
"10142";"https://openalex.org/I4210125571";1
"10143";"https://openalex.org/I4210126225";1
"10144";"https://openalex.org/I4210126939";4
"10145";"https://openalex.org/I4210127129";2
"10146";"https://openalex.org/I4210128077";2
"10147";"https://openalex.org/I4210129690";1
"10148";"https://openalex.org/I4210130954";2
"10149";"https://openalex.org/I4210136412";11
"10150";"https://openalex.org/I4210136728";2
"10151";"https://openalex.org/I4210136873";3
"10152";"https://openalex.org/I4210137439";1
"10153";"https://openalex.org/I4210137933";1
"10154";"https://openalex.org/I4210138330";1
"10155";"https://openalex.org/I4210139481";2
"10156";"https://openalex.org/I4210140958";1
"10157";"https://openalex.org/I4210141205";3
"10158";"https://openalex.org/I4210141265";1
"10159";"https://openalex.org/I4210141776";2
"10160";"https://openalex.org/I4210141792";1
"10161";"https://openalex.org/I4210142578";1
"10162";"https://openalex.org/I4210142909";1
"10163";"https://openalex.org/I4210144755";4
"10164";"https://openalex.org/I4210145941";1
"10165";"https://openalex.org/I4210146977";2
"10166";"https://openalex.org/I4210147116";1
"10167";"https://openalex.org/I4210147696";2
"10168";"https://openalex.org/I4210147825";1
"10169";"https://openalex.org/I4210148176";1
"10170";"https://openalex.org/I4210149266";3
"10171";"https://openalex.org/I4210151249";3
"10172";"https://openalex.org/I4210151356";1
"10173";"https://openalex.org/I4210151564";4
"10174";"https://openalex.org/I4210152770";1
"10175";"https://openalex.org/I4210152787";5
"10176";"https://openalex.org/I4210153688";5
"10177";"https://openalex.org/I4210154894";6
"10178";"https://openalex.org/I4210156146";2
"10179";"https://openalex.org/I4210158489";1
"10180";"https://openalex.org/I4210160735";1
"10181";"https://openalex.org/I4210161542";1
"10182";"https://openalex.org/I4210166914";1
"10183";"https://openalex.org/I42131985";1
"10184";"https://openalex.org/I6358929";1
"10185";"https://openalex.org/I6507939";4
"10186";"https://openalex.org/I67636235";2
"10187";"https://openalex.org/I70348806";7
"10188";"https://openalex.org/I82977932";1
"10189";"https://openalex.org/I88447708";3
"10190";"https://openalex.org/I884722130";1
"10191";"https://openalex.org/I888069255";1
"10192";"https://openalex.org/I902798049";1
"10193";"https://openalex.org/I923382979";2
"10194";"https://openalex.org/I926137907";1
"10195";"https://openalex.org/I96355252";3
"10196";"https://openalex.org/I1310784620";1
"10197";"https://openalex.org/I1328009019";1
"10198";"https://openalex.org/I134359838";1
"10199";"https://openalex.org/I162827531";3
"10200";"https://openalex.org/I167147083";1
"10201";"https://openalex.org/I195795380";2
"10202";"https://openalex.org/I197882922";1
"10203";"https://openalex.org/I199921877";1
"10204";"https://openalex.org/I2799733137";2
"10205";"https://openalex.org/I2801117303";2
"10206";"https://openalex.org/I2801665231";1
"10207";"https://openalex.org/I2803209242";2
"10208";"https://openalex.org/I3132536144";1
"10209";"https://openalex.org/I3132940215";1
"10210";"https://openalex.org/I3133012915";2
"10211";"https://openalex.org/I32907511";4
"10212";"https://openalex.org/I35841627";1
"10213";"https://openalex.org/I38320133";3
"10214";"https://openalex.org/I4210086492";1
"10215";"https://openalex.org/I4210089289";5
"10216";"https://openalex.org/I4210090162";1
"10217";"https://openalex.org/I4210090327";1
"10218";"https://openalex.org/I4210090968";5
"10219";"https://openalex.org/I4210094604";1
"10220";"https://openalex.org/I4210094909";1
"10221";"https://openalex.org/I4210095403";2
"10222";"https://openalex.org/I4210098017";1
"10223";"https://openalex.org/I4210098819";1
"10224";"https://openalex.org/I4210100305";1
"10225";"https://openalex.org/I4210110409";1
"10226";"https://openalex.org/I4210110488";1
"10227";"https://openalex.org/I4210111904";1
"10228";"https://openalex.org/I4210112997";3
"10229";"https://openalex.org/I4210116198";1
"10230";"https://openalex.org/I4210117112";3
"10231";"https://openalex.org/I4210118655";1
"10232";"https://openalex.org/I4210119174";3
"10233";"https://openalex.org/I4210119716";1
"10234";"https://openalex.org/I4210122787";4
"10235";"https://openalex.org/I4210126640";1
"10236";"https://openalex.org/I4210127583";3
"10237";"https://openalex.org/I4210136246";3
"10238";"https://openalex.org/I4210137767";1
"10239";"https://openalex.org/I4210140829";5
"10240";"https://openalex.org/I4210143759";2
"10241";"https://openalex.org/I4210143784";4
"10242";"https://openalex.org/I4210146897";2
"10243";"https://openalex.org/I4210148827";1
"10244";"https://openalex.org/I4210149103";1
"10245";"https://openalex.org/I4210149923";2
"10246";"https://openalex.org/I4210151244";2
"10247";"https://openalex.org/I4210154062";1
"10248";"https://openalex.org/I4210155365";1
"10249";"https://openalex.org/I4210155489";1
"10250";"https://openalex.org/I4210156316";1
"10251";"https://openalex.org/I4210161791";3
"10252";"https://openalex.org/I4210163411";1
"10253";"https://openalex.org/I4210165660";1
"10254";"https://openalex.org/I72961355";2
"10255";"https://openalex.org/I77063589";3
"10256";"https://openalex.org/I894557895";1
"10257";"https://openalex.org/I911458345";2
"10258";"https://openalex.org/I128076159";2
"10259";"https://openalex.org/I2801681975";2
"10260";"https://openalex.org/I2802536511";2
"10261";"https://openalex.org/I299920578";2
"10262";"https://openalex.org/I3129322165";2
"10263";"https://openalex.org/I335036346";1
"10264";"https://openalex.org/I4210089944";3
"10265";"https://openalex.org/I4210102401";2
"10266";"https://openalex.org/I4210102408";1
"10267";"https://openalex.org/I4210103803";1
"10268";"https://openalex.org/I4210114618";2
"10269";"https://openalex.org/I4210118768";1
"10270";"https://openalex.org/I4210127769";1
"10271";"https://openalex.org/I4210129704";1
"10272";"https://openalex.org/I4210131804";2
"10273";"https://openalex.org/I4210147449";2
"10274";"https://openalex.org/I4210147680";5
"10275";"https://openalex.org/I4210149340";1
"10276";"https://openalex.org/I4210151079";1
"10277";"https://openalex.org/I6805998";1
"10278";"https://openalex.org/I97231232";1
"10279";"https://openalex.org/I4210102982";1
"10280";"https://openalex.org/I55124834";1
"10281";"https://openalex.org/I129628643";2
"10282";"https://openalex.org/I131944076";1
"10283";"https://openalex.org/I1340179700";1
"10284";"https://openalex.org/I141448028";3
"10285";"https://openalex.org/I147878501";1
"10286";"https://openalex.org/I16528096";1
"10287";"https://openalex.org/I181190671";1
"10288";"https://openalex.org/I188973947";1
"10289";"https://openalex.org/I192805215";2
"10290";"https://openalex.org/I2800287464";4
"10291";"https://openalex.org/I2802457231";1
"10292";"https://openalex.org/I2802730090";1
"10293";"https://openalex.org/I29199639";2
"10294";"https://openalex.org/I348769827";1
"10295";"https://openalex.org/I4210087110";1
"10296";"https://openalex.org/I4210087487";1
"10297";"https://openalex.org/I4210088702";1
"10298";"https://openalex.org/I4210089163";1
"10299";"https://openalex.org/I4210089653";2
"10300";"https://openalex.org/I4210094489";1
